TCGA	Pos	Group	Score	Name	Gene	Tissue
TCGA-EE-A180	0	WT	-409.75900	Thrombin	WT	skcm
TCGA-A4-7734	0	WT	-83.31281	Thrombin	WT	kirp
TCGA-CC-5259	0	WT	79.77034	Thrombin	WT	lihc
TCGA-EJ-8470	0	WT	672.48647	Thrombin	WT	prad
TCGA-C5-A1BM	0	WT	1358.63673	Thrombin	WT	cesc
TCGA-50-5930	0	WT	1919.73741	Thrombin	WT	luad
TCGA-WB-A81F	0	WT	-492.07117	Thrombin	WT	pcpg
TCGA-A8-A06N	0	WT	-956.22872	Thrombin	WT	brca
TCGA-DA-A1HW	0	WT	1490.89940	Thrombin	WT	skcm
TCGA-D9-A6EC	0	WT	-481.01460	Thrombin	WT	skcm
TCGA-A2-A0T7	0	WT	-73.53045	Thrombin	WT	brca
TCGA-CA-5797	0	WT	-232.88977	Thrombin	WT	coad
TCGA-CR-7397	0	WT	595.87253	Thrombin	WT	hnsc
TCGA-AF-2693	0	WT	43.37638	Thrombin	WT	read
TCGA-ER-A19W	0	WT	2653.91315	Thrombin	WT	skcm
TCGA-D3-A1Q6	0	WT	-104.51115	Thrombin	WT	skcm
TCGA-G3-A3CK	0	WT	180.40350	Thrombin	WT	lihc
TCGA-BH-A0WA	0	WT	-189.19760	Thrombin	WT	brca
TCGA-F4-6704	0	WT	161.79938	Thrombin	WT	coad
TCGA-BJ-A2N7	0	WT	-955.74305	Thrombin	WT	thca
TCGA-CJ-4897	0	WT	459.85195	Thrombin	WT	kirc
TCGA-E2-A15T	0	WT	-1000.29250	Thrombin	WT	brca
TCGA-CS-6290	0	WT	918.79405	Thrombin	WT	lgg
TCGA-BP-4963	0	WT	1450.76879	Thrombin	WT	kirc
TCGA-ER-A19G	0	WT	1333.11713	Thrombin	WT	skcm
TCGA-AZ-4682	0	WT	-476.25570	Thrombin	WT	coad
TCGA-EM-A4FO	0	WT	1811.88136	Thrombin	WT	thca
TCGA-QH-A65Z	0	WT	-1202.11742	Thrombin	WT	lgg
TCGA-EK-A2R8	0	WT	-34.73581	Thrombin	WT	cesc
TCGA-GD-A3OS	0	WT	-615.97519	Thrombin	WT	blca
TCGA-BA-5555	0	WT	102.29766	Thrombin	WT	hnsc
TCGA-B8-5549	0	WT	1075.51228	Thrombin	WT	kirc
TCGA-EW-A1P5	0	WT	512.97635	Thrombin	WT	brca
TCGA-CS-4943	0	WT	-587.14763	Thrombin	WT	lgg
TCGA-D8-A140	0	WT	169.18761	Thrombin	WT	brca
TCGA-EI-6917	0	WT	945.72541	Thrombin	WT	read
TCGA-CN-4726	0	WT	535.93125	Thrombin	WT	hnsc
TCGA-FC-A5OB	0	WT	-1443.31287	Thrombin	WT	prad
TCGA-G3-A3CH	0	WT	61.57880	Thrombin	WT	lihc
TCGA-BH-A18G	0	WT	-64.47350	Thrombin	WT	brca
TCGA-E2-A1BD	0	WT	-464.54124	Thrombin	WT	brca
TCGA-ED-A5KG	0	WT	2934.37205	Thrombin	WT	lihc
TCGA-AN-A0XW	0	WT	1249.26965	Thrombin	WT	brca
TCGA-DB-5274	0	WT	-235.66912	Thrombin	WT	lgg
TCGA-CH-5737	0	WT	-1211.33541	Thrombin	WT	prad
TCGA-55-A48Z	0	WT	791.04726	Thrombin	WT	luad
TCGA-AO-A12B	0	WT	-533.00991	Thrombin	WT	brca
TCGA-AR-A1AP	0	WT	362.27593	Thrombin	WT	brca
TCGA-05-4249	0	WT	1033.35673	Thrombin	WT	luad
TCGA-B0-5702	0	WT	1383.72269	Thrombin	WT	kirc
TCGA-A8-A095	0	WT	-319.46367	Thrombin	WT	brca
TCGA-DD-A39V	0	WT	354.16145	Thrombin	WT	lihc
TCGA-EE-A2MC	0	WT	1980.03095	Thrombin	WT	skcm
TCGA-CV-7252	268	Rest	-201.30931	Thrombin	Gene	hnsc
TCGA-CH-5750	0	WT	-213.62578	Thrombin	WT	prad
TCGA-BJ-A45I	0	WT	726.21143	Thrombin	WT	thca
TCGA-BB-7866	0	WT	884.91226	Thrombin	WT	hnsc
TCGA-A8-A075	0	WT	467.84548	Thrombin	WT	brca
TCGA-EL-A3CT	0	WT	202.66982	Thrombin	WT	thca
TCGA-FJ-A3ZE	0	WT	-1366.63855	Thrombin	WT	blca
TCGA-C8-A1HJ	0	WT	-553.39655	Thrombin	WT	brca
TCGA-62-A470	0	WT	133.70372	Thrombin	WT	luad
TCGA-D8-A27L	0	WT	391.00069	Thrombin	WT	brca
TCGA-UC-A7PF	0	WT	1420.43026	Thrombin	WT	cesc
TCGA-AG-3591	0	WT	-241.50612	Thrombin	WT	read
TCGA-BH-A1EN	0	WT	345.96049	Thrombin	WT	brca
TCGA-QH-A65S	0	WT	-322.70334	Thrombin	WT	lgg
TCGA-A8-A09G	0	WT	535.74215	Thrombin	WT	brca
TCGA-N8-A4PO	0	WT	-821.96554	Thrombin	WT	ucs
TCGA-EJ-5525	0	WT	-909.31049	Thrombin	WT	prad
TCGA-B0-5699	0	WT	-1113.22439	Thrombin	WT	kirc
TCGA-A6-6649	0	WT	150.11445	Thrombin	WT	coad
TCGA-DD-A73B	0	WT	-725.31944	Thrombin	WT	lihc
TCGA-BP-4803	0	WT	722.31783	Thrombin	WT	kirc
TCGA-AR-A1AH	0	WT	-902.47899	Thrombin	WT	brca
TCGA-FV-A2QQ	0	WT	285.31860	Thrombin	WT	lihc
TCGA-ET-A3BU	0	WT	-323.68472	Thrombin	WT	thca
TCGA-D6-6826	0	WT	1184.52904	Thrombin	WT	hnsc
TCGA-97-8175	0	WT	1120.10111	Thrombin	WT	luad
TCGA-BP-4349	0	WT	570.60895	Thrombin	WT	kirc
TCGA-CW-5583	0	WT	194.11897	Thrombin	WT	kirc
TCGA-BH-A209	0	WT	1858.39558	Thrombin	WT	brca
TCGA-12-3653	0	WT	270.76077	Thrombin	WT	gbm
TCGA-E9-A5FK	0	WT	1999.61903	Thrombin	WT	brca
TCGA-AA-3492	0	WT	19.80666	Thrombin	WT	coad
TCGA-CC-A5UE	0	WT	-472.90815	Thrombin	WT	lihc
TCGA-E2-A108	0	WT	2292.20521	Thrombin	WT	brca
TCGA-BH-A0AW	0	WT	1754.96335	Thrombin	WT	brca
TCGA-HV-A5A3	0	WT	28.54683	Thrombin	WT	paad
TCGA-CN-6013	0	WT	1781.30382	Thrombin	WT	hnsc
TCGA-GV-A3QK	0	WT	371.83606	Thrombin	WT	blca
TCGA-ER-A19P	0	WT	3092.04997	Thrombin	WT	skcm
TCGA-EM-A1YD	0	WT	-567.42060	Thrombin	WT	thca
TCGA-AN-A0XL	0	WT	-373.74031	Thrombin	WT	brca
TCGA-OR-A5KO	0	WT	-1365.55946	Thrombin	WT	acc
TCGA-FY-A4B3	0	WT	-403.58995	Thrombin	WT	thca
TCGA-21-5784	0	WT	1120.53855	Thrombin	WT	lusc
TCGA-EE-A3AD	0	WT	-822.16324	Thrombin	WT	skcm
TCGA-DJ-A3VA	0	WT	-375.94639	Thrombin	WT	thca
TCGA-A6-6654	0	WT	1341.99560	Thrombin	WT	coad
TCGA-78-7159	0	WT	104.02382	Thrombin	WT	luad
TCGA-BA-4075	0	WT	295.54915	Thrombin	WT	hnsc
TCGA-97-8177	0	WT	1682.14170	Thrombin	WT	luad
TCGA-BP-4768	0	WT	189.11724	Thrombin	WT	kirc
TCGA-HC-7080	0	WT	-1179.50266	Thrombin	WT	prad
TCGA-ER-A42H	0	WT	-640.81078	Thrombin	WT	skcm
TCGA-AR-A0U3	0	WT	-342.12672	Thrombin	WT	brca
TCGA-B6-A400	0	WT	396.41198	Thrombin	WT	brca
TCGA-E2-A15F	0	WT	-358.08969	Thrombin	WT	brca
TCGA-EL-A3T3	0	WT	-1206.81785	Thrombin	WT	thca
TCGA-EV-5902	0	WT	-1325.07840	Thrombin	WT	kirp
TCGA-B2-5641	0	WT	1990.34284	Thrombin	WT	kirc
TCGA-G9-7525	0	WT	-935.92296	Thrombin	WT	prad
TCGA-EK-A2IP	0	WT	-20.10179	Thrombin	WT	cesc
TCGA-KM-8476	0	WT	-573.78472	Thrombin	WT	kich
TCGA-14-0787	0	WT	318.71596	Thrombin	WT	gbm
TCGA-DD-A114	0	WT	1296.62833	Thrombin	WT	lihc
TCGA-CV-5978	0	WT	1090.78638	Thrombin	WT	hnsc
TCGA-DU-6401	0	WT	-467.46584	Thrombin	WT	lgg
TCGA-06-0129	0	WT	695.78626	Thrombin	WT	gbm
TCGA-S7-A7WP	0	WT	-850.23500	Thrombin	WT	pcpg
TCGA-BH-A0DK	0	WT	-773.34896	Thrombin	WT	brca
TCGA-CJ-4912	0	WT	544.21930	Thrombin	WT	kirc
TCGA-BQ-5891	0	WT	-646.10363	Thrombin	WT	kirp
TCGA-FD-A3SQ	0	WT	338.17097	Thrombin	WT	blca
TCGA-OR-A5J3	0	WT	-1070.18805	Thrombin	WT	acc
TCGA-A4-A4ZT	0	WT	-37.66972	Thrombin	WT	kirp
TCGA-39-5024	0	WT	324.13372	Thrombin	WT	lusc
TCGA-93-7348	0	WT	737.06240	Thrombin	WT	luad
TCGA-91-8496	0	WT	1772.54412	Thrombin	WT	luad
TCGA-BH-A18L	0	WT	-15.23371	Thrombin	WT	brca
TCGA-ER-A199	0	WT	2073.67084	Thrombin	WT	skcm
TCGA-44-2656	0	WT	2175.91371	Thrombin	WT	luad
TCGA-HZ-A49H	0	WT	1387.15708	Thrombin	WT	paad
TCGA-JW-A5VI	0	WT	448.26249	Thrombin	WT	cesc
TCGA-95-7043	198	Rest	-624.72501	Thrombin	Gene	luad
TCGA-32-5222	0	WT	744.71045	Thrombin	WT	gbm
TCGA-EM-A2CQ	0	WT	-1015.17330	Thrombin	WT	thca
TCGA-06-0744	0	WT	-339.13839	Thrombin	WT	gbm
TCGA-LP-A7HU	0	WT	606.29589	Thrombin	WT	cesc
TCGA-E2-A1IG	0	WT	52.08574	Thrombin	WT	brca
TCGA-EE-A3AC	0	WT	871.25883	Thrombin	WT	skcm
TCGA-EB-A3Y6	0	WT	-29.15415	Thrombin	WT	skcm
TCGA-AC-A62X	0	WT	-704.15264	Thrombin	WT	brca
TCGA-49-6767	0	WT	1054.47167	Thrombin	WT	luad
TCGA-B0-4714	0	WT	2145.59690	Thrombin	WT	kirc
TCGA-DC-5337	0	WT	-16.92313	Thrombin	WT	read
TCGA-IB-7887	0	WT	330.77961	Thrombin	WT	paad
TCGA-QR-A703	0	WT	-626.00390	Thrombin	WT	pcpg
TCGA-E2-A56Z	0	WT	-612.14929	Thrombin	WT	brca
TCGA-D3-A3C1	0	WT	403.90575	Thrombin	WT	skcm
TCGA-EK-A2RJ	0	WT	1021.35435	Thrombin	WT	cesc
TCGA-JX-A5QV	0	WT	401.16790	Thrombin	WT	cesc
TCGA-A3-3319	0	WT	1088.47404	Thrombin	WT	kirc
TCGA-KO-8406	0	WT	-930.39740	Thrombin	WT	kich
TCGA-DB-A4XD	0	WT	-854.89685	Thrombin	WT	lgg
TCGA-A4-A5Y0	0	WT	-1200.98858	Thrombin	WT	kirp
TCGA-CC-A7IJ	0	WT	1433.52529	Thrombin	WT	lihc
TCGA-CC-A3M9	0	WT	2599.92241	Thrombin	WT	lihc
TCGA-OR-A5KV	0	WT	-1466.95470	Thrombin	WT	acc
TCGA-N8-A4PI	0	WT	-500.67173	Thrombin	WT	ucs
TCGA-BA-6869	0	WT	-120.36516	Thrombin	WT	hnsc
TCGA-60-2722	0	WT	-453.14000	Thrombin	WT	lusc
TCGA-G2-A3IE	0	WT	-591.01801	Thrombin	WT	blca
TCGA-DQ-5630	0	WT	1386.83810	Thrombin	WT	hnsc
TCGA-HC-7231	0	WT	-470.53042	Thrombin	WT	prad
TCGA-BH-A0BA	0	WT	-83.07409	Thrombin	WT	brca
TCGA-HC-A6AN	0	WT	-669.93029	Thrombin	WT	prad
TCGA-E2-A1IO	0	WT	342.45710	Thrombin	WT	brca
TCGA-RC-A7S9	0	WT	20.30125	Thrombin	WT	lihc
TCGA-OR-A5LR	0	WT	-407.13961	Thrombin	WT	acc
TCGA-AN-A0AL	0	WT	646.81801	Thrombin	WT	brca
TCGA-DU-7019	0	WT	-442.34347	Thrombin	WT	lgg
TCGA-EM-A3FJ	0	WT	-341.73788	Thrombin	WT	thca
TCGA-AQ-A0Y5	0	WT	-118.87831	Thrombin	WT	brca
TCGA-CN-5361	0	WT	212.09832	Thrombin	WT	hnsc
TCGA-HT-7608	0	WT	-643.36222	Thrombin	WT	lgg
TCGA-EA-A3HQ	0	WT	906.86088	Thrombin	WT	cesc
TCGA-EE-A2MP	0	WT	877.21195	Thrombin	WT	skcm
TCGA-E2-A570	0	WT	-415.50864	Thrombin	WT	brca
TCGA-FS-A1ZG	0	WT	-811.61061	Thrombin	WT	skcm
TCGA-BP-5175	0	WT	1035.66605	Thrombin	WT	kirc
TCGA-MN-A4N5	0	WT	911.87364	Thrombin	WT	luad
TCGA-DD-A1EF	0	WT	63.78909	Thrombin	WT	lihc
TCGA-CV-6933	0	WT	-529.35103	Thrombin	WT	hnsc
TCGA-32-2634	0	WT	-729.05482	Thrombin	WT	gbm
TCGA-35-5375	0	WT	1039.06391	Thrombin	WT	luad
TCGA-B6-A0IK	0	WT	-185.74399	Thrombin	WT	brca
TCGA-MN-A4N1	0	WT	-248.17282	Thrombin	WT	luad
TCGA-H6-A45N	0	WT	3639.68625	Thrombin	WT	paad
TCGA-E9-A3Q9	0	WT	563.81513	Thrombin	WT	brca
TCGA-BQ-7061	0	WT	-879.30028	Thrombin	WT	kirp
TCGA-BQ-5877	0	WT	-813.45913	Thrombin	WT	kirp
TCGA-78-7150	0	WT	-407.18644	Thrombin	WT	luad
TCGA-E9-A1N4	0	WT	976.61996	Thrombin	WT	brca
TCGA-IZ-A6M8	0	WT	1080.62164	Thrombin	WT	kirp
TCGA-CE-A482	0	WT	-336.36509	Thrombin	WT	thca
TCGA-06-0171	0	WT	2451.18031	Thrombin	WT	gbm
TCGA-HC-A6HX	0	WT	-736.51991	Thrombin	WT	prad
TCGA-B9-4114	0	WT	875.86155	Thrombin	WT	kirp
TCGA-27-1831	0	WT	805.88415	Thrombin	WT	gbm
TCGA-AY-6386	0	WT	-92.09971	Thrombin	WT	coad
TCGA-G4-6317	0	WT	-1210.30821	Thrombin	WT	coad
TCGA-DU-6408	0	WT	-339.84667	Thrombin	WT	lgg
TCGA-EE-A2GO	0	WT	-720.33613	Thrombin	WT	skcm
TCGA-B9-4113	0	WT	629.24947	Thrombin	WT	kirp
TCGA-D3-A3MU	0	WT	370.00853	Thrombin	WT	skcm
TCGA-CI-6619	0	WT	-6.07421	Thrombin	WT	read
TCGA-AK-3425	0	WT	1912.13357	Thrombin	WT	kirc
TCGA-43-6770	0	WT	0.76378	Thrombin	WT	lusc
TCGA-AR-A24X	0	WT	-358.20472	Thrombin	WT	brca
TCGA-KC-A4BN	0	WT	-1198.51777	Thrombin	WT	prad
TCGA-BA-5556	0	WT	1627.83955	Thrombin	WT	hnsc
TCGA-60-2698	0	WT	1371.50536	Thrombin	WT	lusc
TCGA-D5-6536	0	WT	-73.05921	Thrombin	WT	coad
TCGA-OK-A5Q2	0	WT	800.77361	Thrombin	WT	brca
TCGA-CR-6488	0	WT	1067.60586	Thrombin	WT	hnsc
TCGA-55-6968	0	WT	1004.18414	Thrombin	WT	luad
TCGA-C5-A0TN	0	WT	1.67175	Thrombin	WT	cesc
TCGA-A8-A08R	0	WT	893.44675	Thrombin	WT	brca
TCGA-EE-A2MI	0	WT	1081.67878	Thrombin	WT	skcm
TCGA-DO-A2HM	0	WT	2351.74947	Thrombin	WT	thca
TCGA-BJ-A45J	0	WT	-277.61526	Thrombin	WT	thca
TCGA-WB-A81T	0	WT	-594.76738	Thrombin	WT	pcpg
TCGA-EE-A2MR	376	Feat	2532.76376	Thrombin	Gene	skcm
TCGA-KN-8436	0	WT	-948.48478	Thrombin	WT	kich
TCGA-A8-A08L	0	WT	486.36420	Thrombin	WT	brca
TCGA-AU-6004	0	WT	605.85983	Thrombin	WT	coad
TCGA-CZ-5456	0	WT	-1138.38299	Thrombin	WT	kirc
TCGA-AC-A3BB	0	WT	1243.36464	Thrombin	WT	brca
TCGA-BB-4217	0	WT	1847.25570	Thrombin	WT	hnsc
TCGA-CC-5261	0	WT	530.67846	Thrombin	WT	lihc
TCGA-B6-A1KN	0	WT	-300.11887	Thrombin	WT	brca
TCGA-BA-6870	0	WT	597.79729	Thrombin	WT	hnsc
TCGA-CH-5766	0	WT	-622.77309	Thrombin	WT	prad
TCGA-DC-6157	0	WT	-522.65401	Thrombin	WT	read
TCGA-AC-A3W5	0	WT	1276.68587	Thrombin	WT	brca
TCGA-B0-5812	0	WT	991.38879	Thrombin	WT	kirc
TCGA-BW-A5NO	0	WT	-72.30378	Thrombin	WT	lihc
TCGA-55-A48Y	0	WT	421.03485	Thrombin	WT	luad
TCGA-B0-4852	0	WT	628.40948	Thrombin	WT	kirc
TCGA-CR-7385	0	WT	1297.52332	Thrombin	WT	hnsc
TCGA-CC-A3MB	0	WT	-427.06065	Thrombin	WT	lihc
TCGA-55-A4DG	349	Rest	904.57359	Thrombin	Gene	luad
TCGA-E2-A14V	0	WT	-750.75244	Thrombin	WT	brca
TCGA-A3-3362	0	WT	457.64759	Thrombin	WT	kirc
TCGA-HT-8018	0	WT	-41.09720	Thrombin	WT	lgg
TCGA-LL-A5YO	0	WT	2523.97532	Thrombin	WT	brca
TCGA-CV-7089	0	WT	196.59593	Thrombin	WT	hnsc
TCGA-FS-A1ZJ	0	WT	-402.86050	Thrombin	WT	skcm
TCGA-BP-4999	0	WT	492.82431	Thrombin	WT	kirc
TCGA-EE-A184	0	WT	474.36434	Thrombin	WT	skcm
TCGA-HI-7171	0	WT	-923.19957	Thrombin	WT	prad
TCGA-E2-A14O	0	WT	-410.89246	Thrombin	WT	brca
TCGA-BP-4340	0	WT	129.72440	Thrombin	WT	kirc
TCGA-95-7944	0	WT	1836.14379	Thrombin	WT	luad
TCGA-KS-A4I9	0	WT	73.22354	Thrombin	WT	thca
TCGA-ND-A4WF	0	WT	-1261.10071	Thrombin	WT	ucs
TCGA-EJ-7792	0	WT	-63.90963	Thrombin	WT	prad
TCGA-KL-8333	0	WT	530.86082	Thrombin	WT	kich
TCGA-AR-A0TY	0	WT	-706.63077	Thrombin	WT	brca
TCGA-A2-A1FX	0	WT	97.27219	Thrombin	WT	brca
TCGA-IQ-7630	0	WT	345.11554	Thrombin	WT	hnsc
TCGA-OR-A5LK	0	WT	1164.49557	Thrombin	WT	acc
TCGA-BH-A0W3	0	WT	-310.34759	Thrombin	WT	brca
TCGA-CJ-4893	0	WT	1513.36183	Thrombin	WT	kirc
TCGA-DU-7298	0	WT	-518.43916	Thrombin	WT	lgg
TCGA-CN-5367	0	WT	232.65057	Thrombin	WT	hnsc
TCGA-AC-A3EH	0	WT	-183.81991	Thrombin	WT	brca
TCGA-KK-A6E8	0	WT	-1298.01869	Thrombin	WT	prad
TCGA-BH-A0HX	0	WT	-235.86658	Thrombin	WT	brca
TCGA-MP-A4SY	0	WT	460.25019	Thrombin	WT	luad
TCGA-CJ-4908	0	WT	934.70075	Thrombin	WT	kirc
TCGA-EL-A3N2	0	WT	-138.77760	Thrombin	WT	thca
TCGA-N5-A4RJ	0	WT	-777.16289	Thrombin	WT	ucs
TCGA-GV-A3JV	0	WT	41.07284	Thrombin	WT	blca
TCGA-33-4582	0	WT	-611.52749	Thrombin	WT	lusc
TCGA-D8-A143	0	WT	-29.09009	Thrombin	WT	brca
TCGA-CN-6994	0	WT	159.46745	Thrombin	WT	hnsc
TCGA-51-4081	0	WT	-849.49508	Thrombin	WT	lusc
TCGA-56-1622	0	WT	-762.90956	Thrombin	WT	lusc
TCGA-DA-A3F5	0	WT	-293.05702	Thrombin	WT	skcm
TCGA-CN-5374	0	WT	1132.86432	Thrombin	WT	hnsc
TCGA-BP-4170	0	WT	1422.67102	Thrombin	WT	kirc
TCGA-KL-8345	0	WT	-962.64407	Thrombin	WT	kich
TCGA-A2-A0D0	0	WT	353.48157	Thrombin	WT	brca
TCGA-CX-7085	0	WT	1966.81262	Thrombin	WT	hnsc
TCGA-D3-A3C6	0	WT	-787.89519	Thrombin	WT	skcm
TCGA-J4-A67K	0	WT	-269.57398	Thrombin	WT	prad
TCGA-B6-A0I8	0	WT	-891.66967	Thrombin	WT	brca
TCGA-AA-3489	0	WT	1293.22349	Thrombin	WT	coad
TCGA-E9-A1R2	0	WT	-135.34100	Thrombin	WT	brca
TCGA-BH-A1EX	0	WT	423.47274	Thrombin	WT	brca
TCGA-DE-A0Y3	0	WT	-520.16775	Thrombin	WT	thca
TCGA-MK-A4N6	0	WT	357.02307	Thrombin	WT	thca
TCGA-BP-4162	0	WT	1744.66674	Thrombin	WT	kirc
TCGA-HE-A5NI	0	WT	225.31995	Thrombin	WT	kirp
TCGA-CR-6487	0	WT	2239.60922	Thrombin	WT	hnsc
TCGA-EM-A1CU	0	WT	-279.16998	Thrombin	WT	thca
TCGA-D6-6517	0	WT	457.73086	Thrombin	WT	hnsc
TCGA-BP-4799	0	WT	1457.44102	Thrombin	WT	kirc
TCGA-AR-A24W	0	WT	-635.15363	Thrombin	WT	brca
TCGA-AN-A0FW	0	WT	-373.35174	Thrombin	WT	brca
TCGA-34-5236	0	WT	567.67035	Thrombin	WT	lusc
TCGA-ET-A3DQ	0	WT	747.99336	Thrombin	WT	thca
TCGA-B6-A0IM	0	WT	-480.19947	Thrombin	WT	brca
TCGA-78-7156	0	WT	-228.36691	Thrombin	WT	luad
TCGA-B6-A40B	0	WT	-222.27683	Thrombin	WT	brca
TCGA-D9-A1JX	0	WT	1067.35928	Thrombin	WT	skcm
TCGA-EW-A1P0	0	WT	-204.49299	Thrombin	WT	brca
TCGA-E1-5304	0	WT	-1575.99832	Thrombin	WT	lgg
TCGA-EJ-7782	0	WT	186.19257	Thrombin	WT	prad
TCGA-A2-A0ER	0	WT	-294.14103	Thrombin	WT	brca
TCGA-60-2715	0	WT	1746.75931	Thrombin	WT	lusc
TCGA-SR-A6MY	0	WT	-281.31709	Thrombin	WT	pcpg
TCGA-QU-A6IN	0	WT	-1271.94169	Thrombin	WT	prad
TCGA-AY-6196	0	WT	2162.39450	Thrombin	WT	coad
TCGA-E9-A249	0	WT	-352.72871	Thrombin	WT	brca
TCGA-FG-A4MY	0	WT	-809.81769	Thrombin	WT	lgg
TCGA-B0-5709	0	WT	2116.19618	Thrombin	WT	kirc
TCGA-EE-A3JI	0	WT	-71.95683	Thrombin	WT	skcm
TCGA-EE-A2M6	0	WT	614.84833	Thrombin	WT	skcm
TCGA-DU-5852	0	WT	8.55650	Thrombin	WT	lgg
TCGA-E9-A2JT	0	WT	2867.68673	Thrombin	WT	brca
TCGA-C8-A133	0	WT	-618.95609	Thrombin	WT	brca
TCGA-AO-A0J8	0	WT	274.05348	Thrombin	WT	brca
TCGA-97-A4M3	0	WT	-49.77880	Thrombin	WT	luad
TCGA-CV-7243	0	WT	-460.04980	Thrombin	WT	hnsc
TCGA-G7-6790	0	WT	-248.19284	Thrombin	WT	kirp
TCGA-BH-A1F0	0	WT	-58.87174	Thrombin	WT	brca
TCGA-FU-A2QG	0	WT	-8.26536	Thrombin	WT	cesc
TCGA-FB-A4P5	0	WT	2040.27286	Thrombin	WT	paad
TCGA-OR-A5K1	0	WT	-305.00681	Thrombin	WT	acc
TCGA-IB-7652	0	WT	1084.72920	Thrombin	WT	paad
TCGA-C8-A12Z	0	WT	-708.99881	Thrombin	WT	brca
TCGA-CV-7430	0	WT	-630.62137	Thrombin	WT	hnsc
TCGA-CV-7406	0	WT	-640.06937	Thrombin	WT	hnsc
TCGA-BJ-A2NA	0	WT	858.90818	Thrombin	WT	thca
TCGA-E2-A1B1	0	WT	1038.01634	Thrombin	WT	brca
TCGA-A2-A4S3	0	WT	378.12473	Thrombin	WT	brca
TCGA-EL-A3TB	0	WT	-686.16541	Thrombin	WT	thca
TCGA-60-2723	0	WT	984.79845	Thrombin	WT	lusc
TCGA-32-2632	0	WT	980.37153	Thrombin	WT	gbm
TCGA-SR-A6MP	0	WT	-846.73290	Thrombin	WT	pcpg
TCGA-S7-A7WX	0	WT	-39.28717	Thrombin	WT	pcpg
TCGA-06-0132	0	WT	1423.46796	Thrombin	WT	gbm
TCGA-05-4397	0	WT	463.66458	Thrombin	WT	luad
TCGA-E9-A5UO	0	WT	-1184.04359	Thrombin	WT	brca
TCGA-CV-7253	0	WT	-778.94580	Thrombin	WT	hnsc
TCGA-OR-A5KT	0	WT	633.47212	Thrombin	WT	acc
TCGA-FU-A3YQ	0	WT	1299.44192	Thrombin	WT	cesc
TCGA-91-6849	0	WT	1345.48781	Thrombin	WT	luad
TCGA-BH-A0W4	0	WT	-711.19544	Thrombin	WT	brca
TCGA-D3-A51N	0	WT	1132.78728	Thrombin	WT	skcm
TCGA-DD-A3A7	0	WT	-212.19334	Thrombin	WT	lihc
TCGA-EA-A3QD	0	WT	2291.19253	Thrombin	WT	cesc
TCGA-DU-5853	0	WT	107.79074	Thrombin	WT	lgg
TCGA-CH-5752	0	WT	-1227.10624	Thrombin	WT	prad
TCGA-44-7669	0	WT	737.61606	Thrombin	WT	luad
TCGA-FY-A3NM	0	WT	-1257.82661	Thrombin	WT	thca
TCGA-B3-3926	0	WT	118.28956	Thrombin	WT	kirp
TCGA-86-A4D0	0	WT	-279.35064	Thrombin	WT	luad
TCGA-86-8074	0	WT	867.22163	Thrombin	WT	luad
TCGA-CM-6678	0	WT	-871.87641	Thrombin	WT	coad
TCGA-DZ-6133	0	WT	-1066.07743	Thrombin	WT	kirp
TCGA-A2-A1FV	0	WT	-1048.10910	Thrombin	WT	brca
TCGA-BP-5184	0	WT	1000.32602	Thrombin	WT	kirc
TCGA-AR-A2LM	0	WT	10.40523	Thrombin	WT	brca
TCGA-CN-5365	0	WT	655.63812	Thrombin	WT	hnsc
TCGA-CM-5860	0	WT	129.70593	Thrombin	WT	coad
TCGA-GF-A6C8	0	WT	457.55715	Thrombin	WT	skcm
TCGA-CV-7416	0	WT	46.43791	Thrombin	WT	hnsc
TCGA-EJ-5501	0	WT	-1028.83471	Thrombin	WT	prad
TCGA-EM-A3FP	0	WT	372.37583	Thrombin	WT	thca
TCGA-BH-A0C3	0	WT	638.86345	Thrombin	WT	brca
TCGA-FG-6689	0	WT	-256.99897	Thrombin	WT	lgg
TCGA-TT-A6YO	0	WT	-442.06102	Thrombin	WT	pcpg
TCGA-FD-A3SO	0	WT	587.14816	Thrombin	WT	blca
TCGA-BH-A0HP	0	WT	137.51170	Thrombin	WT	brca
TCGA-OR-A5JZ	0	WT	-361.72685	Thrombin	WT	acc
TCGA-EE-A29D	0	WT	-660.50085	Thrombin	WT	skcm
TCGA-B0-4819	0	WT	2822.26006	Thrombin	WT	kirc
TCGA-BH-A0H9	0	WT	-603.64372	Thrombin	WT	brca
TCGA-EJ-A65D	0	WT	-1764.91608	Thrombin	WT	prad
TCGA-78-7161	0	WT	-559.94204	Thrombin	WT	luad
TCGA-86-A4P8	0	WT	2466.20267	Thrombin	WT	luad
TCGA-D8-A1Y3	0	WT	672.17239	Thrombin	WT	brca
TCGA-BW-A5NQ	0	WT	868.72320	Thrombin	WT	lihc
TCGA-06-5859	0	WT	570.43169	Thrombin	WT	gbm
TCGA-CR-6480	0	WT	171.85899	Thrombin	WT	hnsc
TCGA-DK-A3IT	0	WT	-58.33836	Thrombin	WT	blca
TCGA-55-7570	0	WT	-760.67388	Thrombin	WT	luad
TCGA-CJ-5672	0	WT	-1342.66403	Thrombin	WT	kirc
TCGA-DK-A3IQ	0	WT	-110.90728	Thrombin	WT	blca
TCGA-DK-A1AC	0	WT	400.48512	Thrombin	WT	blca
